ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ Áõ±â¾Ð(hPa),Æò±Õ ÇöÁö±â¾Ð(hPa),ÃÖ°í ÇØ¸é±â¾Ð(hPa),ÃÖÀú ÇØ¸é±â¾Ð(hPa),Æò±Õ ÇØ¸é±â¾Ð(hPa),ÇÕ°è ÀÏÁ¶½Ã°£(hr),ÇÕ°è ÀÏ»ç·®(MJ/m2),Æò±Õ Àü¿î·®(1/10)
105,°­¸ª,2023-07-14,29.6,993.7,1003,994.7,996.7,2,10.5,9.5
105,°­¸ª,2023-07-15,27.9,996.8,1003.3,996.9,999.9,0,2.77,9.6
105,°­¸ª,2023-07-16,25.7,1003.3,1009.6,1003,1006.3,.1,4.33,9.6
105,°­¸ª,2023-07-17,28,1007.9,1012.6,1009,1011,1.1,11.11,9
105,°­¸ª,2023-07-18,28.3,1008,1013.2,1008.5,1011.1,0,4.69,9.4
105,°­¸ª,2023-07-19,25.8,1005.3,1009.3,1007.2,1008.4,5,18.12,3.5
105,°­¸ª,2023-07-20,25.7,1006.1,1011,1007.7,1009.2,11.4,25.7,2.9
105,°­¸ª,2023-07-21,27.1,1010.6,1015.4,1011,1013.7,5.8,19.06,3.9
105,°­¸ª,2023-07-22,27.3,1010.1,1015.6,1010.8,1013.1,8.6,24.27,5.1
105,°­¸ª,2023-07-23,28.3,1004.4,1011,1006.1,1007.5,0,4.14,10
105,°­¸ª,2023-07-24,28.6,1004.9,1009.6,1006.6,1007.9,3.6,12.78,8
105,°­¸ª,2023-07-25,26.7,1008.2,1012.7,1009.2,1011.2,6.7,18.79,7.5
105,°­¸ª,2023-07-26,26.1,1010.5,1014.9,1011.9,1013.6,5.1,18.69,8.5
105,°­¸ª,2023-07-27,27.7,1010.3,1014.8,1011.6,1013.4,11.5,26.09,4.1
105,°­¸ª,2023-07-28,29.3,1010.3,1014.5,1011.5,1013.3,12.4,26.18,1.5
105,°­¸ª,2023-07-29,29.2,1010.7,1014.8,1012.6,1013.8,11.5,25.43,2.9
105,°­¸ª,2023-07-30,26.5,1009.5,1014.6,1010.7,1012.5,10.9,24.37,4.8
105,°­¸ª,2023-07-31,27,1009.1,1013,1011.4,1012.2,6.7,20.48,5.3
105,°­¸ª,2023-08-01,27.9,1007.4,1012.6,1008.7,1010.5,10.3,22.76,4.9
105,°­¸ª,2023-08-02,27.5,1003.1,1008.8,1004.1,1006.1,10,23.89,6.3
105,°­¸ª,2023-08-03,23.7,1001.2,1005.3,1003,1004.2,11.3,23.93,4.1
105,°­¸ª,2023-08-04,27.1,999.7,1004.5,1001.3,1002.7,7.8,20.29,4.9
105,°­¸ª,2023-08-05,29.4,996.7,1001.3,997.4,999.6,12.3,25.76,1.9
105,°­¸ª,2023-08-06,31.7,997.3,1001.8,999.1,1000.3,1.8,12.93,8.5
105,°­¸ª,2023-08-07,29.2,1000,1004.9,1001,1003.1,0,4.8,8
105,°­¸ª,2023-08-08,25.3,1003.8,1009,1004.6,1006.9,0,4.29,5.5
105,°­¸ª,2023-08-09,25,1005,1009.6,1005.6,1008.1,0,2.64,9.1
105,°­¸ª,2023-08-10,26,994,1006.2,989.4,997.1,0,1.78,8.8
105,°­¸ª,2023-08-11,24.5,996.5,1003.6,993.6,999.6,9.2,22.97,5.6
105,°­¸ª,2023-08-12,25.7,1002,1006.6,1003.3,1005.1,.7,8.99,8.3
105,°­¸ª,2023-08-13,26.2,1003.7,1008,1005.7,1006.8,1.3,10.67,7.6
105,°­¸ª,2023-08-14,26.3,1005.4,1009.4,1007.5,1008.5,.6,8.39,6.5
105,°­¸ª,2023-08-15,25.2,1004.6,1009,1006.6,1007.7,0,7.03,7.3
105,°­¸ª,2023-08-16,25,1002.7,1006.7,1004.8,1005.8,3.1,14.51,6.1
105,°­¸ª,2023-08-17,26.4,1003.5,1007.7,1005.6,1006.6,5.5,16.65,5.6
105,°­¸ª,2023-08-18,27,1005.5,1009.7,1007.1,1008.6,1.8,13.46,6
105,°­¸ª,2023-08-19,28,1007.8,1012.2,1009.2,1010.9,4,16.71,5.1
105,°­¸ª,2023-08-20,29.9,1009.1,1013.5,1011.1,1012.2,4,15.64,7.9
105,°­¸ª,2023-08-21,30.4,1005,1011.8,1005.3,1008.1,8.7,21.57,5.4
105,°­¸ª,2023-08-22,27.5,1000.8,1006.1,1002,1003.9,11.1,22.75,3.6
105,°­¸ª,2023-08-23,26.8,1003.7,1010.4,1004,1006.7,6.6,16.81,7.6
105,°­¸ª,2023-08-24,26.3,1005.5,1010.1,1007.3,1008.6,0,4.26,9.9
105,°­¸ª,2023-08-25,26.3,1003.7,1008.6,1005.4,1006.7,9.5,22.42,4.6
105,°­¸ª,2023-08-26,22.6,1006.5,1010.8,1008.2,1009.6,11.4,22.49,3.6
105,°­¸ª,2023-08-27,23.5,1007.7,1012.1,1009.6,1010.8,3.2,14.69,6.4
105,°­¸ª,2023-08-28,24.5,1007.7,1012.4,1008.9,1010.8,0,2.69,10
105,°­¸ª,2023-08-29,29,1002.2,1008.8,1002.9,1005.3,.7,7.98,9.8
105,°­¸ª,2023-08-30,25.9,1005.7,1010.2,1006.3,1008.8,0,3.43,8.8
105,°­¸ª,2023-08-31,23.2,1007.4,1012,1008.6,1010.5,4.1,15.71,8.1
105,°­¸ª,2023-09-01,19.8,1008.4,1012.4,1009.9,1011.5,10.5,21.58,3.4
105,°­¸ª,2023-09-02,21.9,1010.3,1014.5,1012,1013.4,8.8,18.84,4.3
105,°­¸ª,2023-09-03,25.1,1011.4,1015.4,1013.8,1014.5,0,6.9,7.4
105,°­¸ª,2023-09-04,25.5,1011.4,1015.3,1013.8,1014.5,.2,8.06,7.9
105,°­¸ª,2023-09-05,25.8,1010.7,1015.4,1012.6,1013.8,4,15.61,7.3
105,°­¸ª,2023-09-06,24.2,1011.4,1016.4,1012.7,1014.5,5.6,16.37,3.6
105,°­¸ª,2023-09-07,21.1,1014,1018.4,1016,1017.2,10.9,20.97,0
105,°­¸ª,2023-09-08,20.6,1011.3,1017,1012.6,1014.4,10.6,21.08,.6
105,°­¸ª,2023-09-09,19.2,1009.2,1013.3,1011.2,1012.4,11.7,22.03,1.4
105,°­¸ª,2023-09-10,21.2,1008.7,1013.1,1010.9,1011.9,9.9,20.64,4.1
105,°­¸ª,2023-09-11,23,1006.9,1011,1008.9,1010,7.2,16.91,5.5
105,°­¸ª,2023-09-12,24.7,1007.7,1012.5,1009.5,1010.8,8.3,16.74,6.4
105,°­¸ª,2023-09-13,22.7,1010.6,1015.2,1012,1013.7,0,2.43,10
105,°­¸ª,2023-09-14,23.2,1012.2,1018.1,1012.6,1015.4,0,4.12,9.8
105,°­¸ª,2023-09-15,24.5,1012.9,1017.9,1014.2,1016,0,2.98,9.9
105,°­¸ª,2023-09-16,25,1010.5,1014.9,1011.3,1013.6,0,4.56,9.5
105,°­¸ª,2023-09-17,25.2,1008.3,1012.4,1009.6,1011.4,.3,6.83,9.3
105,°­¸ª,2023-09-18,25.8,1008.6,1012.4,1010.6,1011.7,7.9,16.68,6.1
105,°­¸ª,2023-09-19,20.2,1009.3,1013.6,1011.1,1012.3,7,15.68,5.3
105,°­¸ª,2023-09-20,21.8,1010.6,1015.9,1011.5,1013.7,0,1.6,8.6
105,°­¸ª,2023-09-21,16.3,1010.5,1015.3,1012.1,1013.6,.1,7.18,7.6
105,°­¸ª,2023-09-22,15.6,1013,1017.6,1015,1016.2,11.1,20.32,1.3
105,°­¸ª,2023-09-23,17.6,1018.6,1024.3,1017.2,1021.8,4.3,10.59,5.1
105,°­¸ª,2023-09-24,16.3,1019.6,1025,1020.7,1022.7,7.2,15.71,5.8
105,°­¸ª,2023-09-25,19.2,1015,1020.8,1016.6,1018.1,3.2,12.11,8.5
105,°­¸ª,2023-09-26,22.3,1011.4,1017.1,1013.2,1014.6,0,3.79,8.3
105,°­¸ª,2023-09-27,22.9,1008.7,1013.6,1010.6,1011.8,0,4.44,7.9
105,°­¸ª,2023-09-28,20.4,1008.6,1013.7,1009.8,1011.7,10.1,17.51,3.1
105,°­¸ª,2023-09-29,16,1010.7,1016.6,1010.9,1013.8,5.6,14.09,7
105,°­¸ª,2023-09-30,15.3,1006.3,1011.6,1007.3,1009.5,4.5,11,7.5
105,°­¸ª,2023-10-01,12.1,1010.1,1016.2,1008.6,1013.3,11,18.84,.4
105,°­¸ª,2023-10-02,10.4,1014.8,1019.2,1016,1018,10.7,18.92,1.4
105,°­¸ª,2023-10-03,12.3,1014.3,1019.7,1015.9,1017.5,1.4,8.45,7
105,°­¸ª,2023-10-04,12.6,1008.9,1016.2,1009,1012,7,13.69,6.3
105,°­¸ª,2023-10-05,8.1,1011.2,1016.1,1010.7,1014.4,10.7,18.58,2.1
105,°­¸ª,2023-10-06,9.4,1015.5,1020.6,1016,1018.7,9,16.69,3.9
105,°­¸ª,2023-10-07,12.3,1020.2,1025.7,1020.3,1023.5,4.9,11.81,7.6
105,°­¸ª,2023-10-08,14.3,1021.7,1026.4,1024,1025,.1,6,8.3
105,°­¸ª,2023-10-09,14.8,1017.1,1024,1018.4,1020.4,1.8,8.42,6.9
105,°­¸ª,2023-10-10,13.8,1018.4,1024.2,1017.7,1021.7,8.1,15.08,3.3
105,°­¸ª,2023-10-11,12.7,1021.8,1026.5,1024.1,1025.1,8,14.74,3.6
105,°­¸ª,2023-10-12,14.1,1021.3,1026.9,1022.8,1024.5,7.1,13.72,4.1
105,°­¸ª,2023-10-13,14.5,1014.5,1022.8,1013.9,1017.7,4.9,11.47,7.1
105,°­¸ª,2023-10-14,12.8,1006.6,1013.9,1008.1,1009.8,2.5,7.53,6.3
105,°­¸ª,2023-10-15,11.4,1005.1,1010.3,1006.7,1008.3,10.4,16.18,.5
105,°­¸ª,2023-10-16,12.7,1010.7,1015.1,1010.3,1013.9,1,5.89,4
105,°­¸ª,2023-10-17,9.6,1015,1019.7,1015,1018.3,10.4,16.06,0
105,°­¸ª,2023-10-18,8.7,1013.8,1019.7,1014.2,1017,8.2,13.43,5.3
105,°­¸ª,2023-10-19,12.9,1010.6,1015.8,1012.2,1013.8,0,1.51,9.8
105,°­¸ª,2023-10-20,5.9,1010.3,1018.3,1011.1,1013.6,9.8,16.36,2.5
105,°­¸ª,2023-10-21,6.5,1015.7,1021.3,1016.8,1019,7.8,14.41,2
105,°­¸ª,2023-10-22,7.1,1017,1021.4,1017.8,1020.2,9.2,15.19,2.8
105,°­¸ª,2023-10-23,9.5,1018.2,1023.4,1020,1021.4,9.8,14.67,1.6
105,°­¸ª,2023-10-24,10.5,1015.3,1020.9,1016.6,1018.5,7.7,12.94,3
105,°­¸ª,2023-10-25,11.3,1013,1018,1014.7,1016.2,9.7,13.13,0
105,°­¸ª,2023-10-26,11.6,1009.7,1015.1,1011,1012.8,7.8,11.64,4
105,°­¸ª,2023-10-27,12.1,1011.9,1017.4,1010.7,1015.1,0,1.25,7.4
105,°­¸ª,2023-10-28,11.7,1016.2,1022.3,1017,1019.4,5.7,9.63,4.4
105,°­¸ª,2023-10-29,11.1,1018.7,1023.7,1020.6,1022,9.3,14,2.6
105,°­¸ª,2023-10-30,10.2,1017.6,1021.9,1019.3,1020.8,9.9,13.33,1.4
105,°­¸ª,2023-10-31,8.1,1015.9,1021.4,1017.2,1019.1,9.8,13.58,1
105,°­¸ª,2023-11-01,14.2,1012.8,1018,1013.4,1015.9,6.4,10.65,3.8
105,°­¸ª,2023-11-02,11.9,1011.2,1017,1011.3,1014.3,9.3,12.29,2
105,°­¸ª,2023-11-03,13.4,1010.5,1017.8,1008,1013.7,4.9,10.2,7.9
105,°­¸ª,2023-11-04,16,1020.5,1026,1017.6,1023.8,0,.78,8.8
105,°­¸ª,2023-11-05,16.7,1016,1025.8,1008.4,1019.2,0,3.07,8.5
105,°­¸ª,2023-11-06,12.7,997.8,1008.5,996.1,1001,7.6,11.97,5.1
105,°­¸ª,2023-11-07,5.4,1012.6,1021.7,1002.9,1015.9,9.7,13.5,.8
105,°­¸ª,2023-11-08,8,1019.3,1024.5,1021.4,1022.6,9.6,12.46,2.8
105,°­¸ª,2023-11-09,10.3,1014.5,1022.2,1014.8,1017.8,8.5,10.36,3.3
105,°­¸ª,2023-11-10,5.7,1018.2,1027.4,1015.5,1021.5,6.8,11.2,5.4
105,°­¸ª,2023-11-11,4.9,1023.4,1029,1024.7,1026.8,4.3,7.81,4.9
105,°­¸ª,2023-11-12,3.4,1021.4,1026.2,1023.1,1024.8,9.6,12.82,3
105,°­¸ª,2023-11-13,3,1020.9,1025.6,1022.3,1024.3,9.5,12.65,.3
105,°­¸ª,2023-11-14,4.1,1021,1025.5,1023.2,1024.4,9.5,12.45,2.8
105,°­¸ª,2023-11-15,5.5,1023,1027.9,1025.3,1026.3,9.4,12.03,.5
105,°­¸ª,2023-11-16,6.9,1015,1025.6,1012.6,1018.3,0,2.82,8.3
105,°­¸ª,2023-11-17,4.3,1007.1,1013.4,1007.9,1010.4,7.3,11.41,3.3
105,°­¸ª,2023-11-18,3.1,1007.9,1014.7,1008.8,1011.3,9.4,11.89,.3
105,°­¸ª,2023-11-19,6.1,1010.5,1016.6,1010.6,1013.8,5.6,7.95,1.5
105,°­¸ª,2023-11-20,5.8,1018.2,1023.5,1016.6,1021.5,9.3,11.36,0
105,°­¸ª,2023-11-21,3.6,1014.7,1021.8,1015.6,1017.9,9.3,11.64,.4
105,°­¸ª,2023-11-22,6.5,1011,1017.6,1010.7,1014.3,9.2,11.41,3
105,°­¸ª,2023-11-23,6.6,1006.5,1014.6,1006.7,1009.7,8.4,10.45,2.6
105,°­¸ª,2023-11-24,2.3,1021.1,1030.3,1014.6,1024.5,9.3,11.59,.4
105,°­¸ª,2023-11-25,2.5,1027.6,1034,1028.5,1031.1,9.2,11.38,2.6
105,°­¸ª,2023-11-26,4,1020.1,1028.7,1018.5,1023.5,5.5,8.74,6.9
105,°­¸ª,2023-11-27,6.9,1009,1018.6,1010.1,1012.3,2.3,6.51,7.3
105,°­¸ª,2023-11-28,3.4,1014.1,1021.5,1011.5,1017.4,8.9,10.54,1.4
105,°­¸ª,2023-11-29,3.2,1018.5,1023.9,1018.6,1021.9,7.9,10.27,3.1
105,°­¸ª,2023-11-30,2,1021.4,1027.4,1023.3,1024.9,9.2,11.09,1
105,°­¸ª,2023-12-01,2.1,1019.4,1024.3,1021.1,1022.9,9,10.96,.4
105,°­¸ª,2023-12-02,3.9,1019,1024.8,1019.7,1022.3,7.8,9.92,3.1
105,°­¸ª,2023-12-03,3.4,1021.1,1026.4,1020.3,1024.5,9.1,10.47,0
105,°­¸ª,2023-12-04,2.8,1016.3,1023.8,1016.9,1019.6,9.1,10.63,1.3
105,°­¸ª,2023-12-05,5.4,1013.9,1019.6,1015.3,1017.2,8.8,9.42,.8
105,°­¸ª,2023-12-06,6.9,1005,1015.4,1003.4,1008.3,3,5.56,4.8
105,°­¸ª,2023-12-07,4.6,1009.3,1016,1005.1,1012.6,7.8,9.09,2.4
105,°­¸ª,2023-12-08,7.2,1008.8,1015.6,1008.9,1012,8.2,8.66,1
105,°­¸ª,2023-12-09,10.7,1013.5,1021.9,1010.7,1016.7,7.6,8.47,1.8
105,°­¸ª,2023-12-10,10.8,1022.4,1027.2,1021.7,1025.7,.1,2.2,8.4
105,°­¸ª,2023-12-11,10.9,1019.8,1026.8,1019.3,1023.1,0,.58,8.9
105,°­¸ª,2023-12-12,7.7,1020.7,1028.1,1019.9,1024.1,0,2.8,6.8
105,°­¸ª,2023-12-13,7.5,1025.9,1031.3,1026.8,1029.3,8.8,9.91,3.4
105,°­¸ª,2023-12-14,8.7,1023.8,1030.7,1023.3,1027.2,0,1.36,8.4
105,°­¸ª,2023-12-15,7.1,1014.1,1023.3,1014.9,1017.5,0,1.13,8.8
105,°­¸ª,2023-12-16,3.9,1012.5,1024,1010.6,1015.9,5.9,10.13,5.1
105,°­¸ª,2023-12-17,1.3,1026,1032.8,1023.9,1029.5,8.9,10.81,.9
105,°­¸ª,2023-12-18,1.6,1028.9,1034.5,1030.8,1032.4,4.4,6.82,6.6
105,°­¸ª,2023-12-19,2.9,1023.9,1031.3,1024.8,1027.4,4.5,8.85,6.1
105,°­¸ª,2023-12-20,2.4,1019.8,1025.1,1021.7,1023.3,8.4,9.76,2
105,°­¸ª,2023-12-21,1.3,1022.1,1028.5,1022.6,1025.7,8.9,10.64,.5
105,°­¸ª,2023-12-22,1.3,1027.3,1033.9,1027.7,1030.9,8.6,10.31,.9
105,°­¸ª,2023-12-23,1.7,1030.4,1035.3,1032.9,1034,8.8,10.4,2.6
105,°­¸ª,2023-12-24,3,1026.1,1033.6,1027.5,1029.6,7.7,9.49,3.4
105,°­¸ª,2023-12-25,3.5,1022.7,1027.7,1025.1,1026.2,7.9,9.33,3.4
105,°­¸ª,2023-12-26,4.1,1023.4,1030.3,1024.7,1026.8,8.2,9.68,2.9
105,°­¸ª,2023-12-27,4.8,1027.5,1033.1,1028.9,1030.9,8.5,9.16,1.6
105,°­¸ª,2023-12-28,4.1,1023,1028.9,1024,1026.4,7.2,7.94,2.4
105,°­¸ª,2023-12-29,4,1020.8,1028.2,1021.7,1024.1,8.9,9.93,.4
105,°­¸ª,2023-12-30,5.6,1014.5,1022,1013.1,1017.9,0,1.43,7.9
105,°­¸ª,2023-12-31,7,1015,1027.6,1011.5,1018.4,0,1.4,9.5
106,µ¿ÇØ,2023-01-01,2.3,1021.3,1028.1,1024.5,1026.3,8.4,,1.4
106,µ¿ÇØ,2023-01-02,1.7,1022.2,1029.1,1025.6,1027.3,8.6,,.8
106,µ¿ÇØ,2023-01-03,1.3,1020.4,1027.2,1023.7,1025.5,8.7,,.1
106,µ¿ÇØ,2023-01-04,1.3,1022.4,1029.1,1025.6,1027.6,8.7,,.1
106,µ¿ÇØ,2023-01-05,2.4,1023,1029.8,1026.2,1028.1,8.6,,1.9
106,µ¿ÇØ,2023-01-06,3,1015.8,1027.3,1014.6,1020.9,8.1,,4.8
106,µ¿ÇØ,2023-01-07,4.4,1011.4,1021.7,1012,1016.4,7.7,,3.8
106,µ¿ÇØ,2023-01-08,3.4,1017.5,1024.3,1021,1022.6,7.9,,.9
106,µ¿ÇØ,2023-01-09,5.4,1017.5,1027.3,1019.4,1022.5,6.1,,5.5
106,µ¿ÇØ,2023-01-10,5.2,1021.9,1030,1024.2,1027,8.6,,2.5
106,µ¿ÇØ,2023-01-11,3,1017.5,1024.3,1020.8,1022.4,8.8,,.6
106,µ¿ÇØ,2023-01-12,4.5,1016.3,1023.6,1018.6,1021.2,8.7,,2.9
106,µ¿ÇØ,2023-01-13,9.8,1007.4,1018.6,1008.6,1012.3,0,,9.4
106,µ¿ÇØ,2023-01-14,9,1012,1020.1,1012.4,1017,0,,8.9
106,µ¿ÇØ,2023-01-15,7,1012.4,1019.6,1015.4,1017.5,0,,9.5
106,µ¿ÇØ,2023-01-16,4.3,1016.7,1024.7,1017.5,1021.8,5.6,,4.9
106,µ¿ÇØ,2023-01-17,3,1018.8,1025,1021.8,1023.9,.9,,8.1
106,µ¿ÇØ,2023-01-18,3.5,1019.4,1026.5,1023,1024.6,8.2,,3
106,µ¿ÇØ,2023-01-19,3,1017.2,1024.9,1019.6,1022.3,7.9,,3.9
106,µ¿ÇØ,2023-01-20,2.1,1017,1028.5,1016.2,1022.1,8.3,,1.4
106,µ¿ÇØ,2023-01-21,1.7,1023.7,1029.6,1027.6,1028.9,8.9,,1.3
106,µ¿ÇØ,2023-01-22,3.1,1020.9,1029.2,1023.1,1026,1.3,,7.6
106,µ¿ÇØ,2023-01-23,4.1,1015.2,1023.8,1018.1,1020.3,8.3,,3.6
106,µ¿ÇØ,2023-01-24,.9,1016.6,1026.7,1017.5,1021.8,8.8,,
106,µ¿ÇØ,2023-01-25,.9,1021.1,1028.5,1024.4,1026.3,9,,2.1
106,µ¿ÇØ,2023-01-26,2.9,1017.6,1025.4,1020.1,1022.8,2.4,,7.8
106,µ¿ÇØ,2023-01-27,1.7,1013.1,1020.8,1015.3,1018.3,9.1,,1.6
106,µ¿ÇØ,2023-01-28,1.4,1013.7,1021.5,1016.3,1018.9,9.1,,2.1
106,µ¿ÇØ,2023-01-29,2.8,1012.2,1020.1,1014.8,1017.3,7.6,,2.5
106,µ¿ÇØ,2023-01-30,2.5,1015.7,1023.1,1016,1020.8,9,,.6
106,µ¿ÇØ,2023-01-31,3.3,1011.5,1021.6,1012.4,1016.5,8.8,,.6
106,µ¿ÇØ,2023-02-01,3.3,1011.2,1023.6,1011.9,1016.2,8.7,,3
106,µ¿ÇØ,2023-02-02,3.3,1020.2,1027.4,1023.6,1025.4,6.4,,5.9
106,µ¿ÇØ,2023-02-03,4,1016.8,1024.2,1020,1022,4.9,,7.3
106,µ¿ÇØ,2023-02-04,2,1017.4,1024.9,1020.8,1022.5,9.3,,.1
106,µ¿ÇØ,2023-02-05,2.7,1017.7,1024.9,1020.7,1022.8,9.3,,.8
106,µ¿ÇØ,2023-02-06,4.2,1016.3,1023.6,1019.5,1021.3,8,,3.4
106,µ¿ÇØ,2023-02-07,5.7,1016.9,1023.1,1020.1,1021.9,2.8,,5.6
106,µ¿ÇØ,2023-02-08,5.6,1020.1,1028.5,1022.4,1025.2,7.5,,.9
106,µ¿ÇØ,2023-02-09,5.2,1024.1,1032.7,1025,1029.2,4.9,,7.1
106,µ¿ÇØ,2023-02-10,7.5,1015.4,1025,1018.2,1020.4,.2,,6.4
106,µ¿ÇØ,2023-02-11,6.4,1016.9,1024,1020.5,1022,6.4,,3.8
106,µ¿ÇØ,2023-02-12,5.7,1017.3,1024.8,1021.1,1022.3,2.3,,7
106,µ¿ÇØ,2023-02-13,6.7,1015.5,1021.5,1019.1,1020.5,0,,8.4
106,µ¿ÇØ,2023-02-14,5.9,1019,1028.3,1020.2,1024.1,3.2,,9.4
106,µ¿ÇØ,2023-02-15,6.1,1026.6,1033.7,1028.3,1031.8,0,,9.1
106,µ¿ÇØ,2023-02-16,5,1024.1,1033.3,1026.3,1029.2,8.3,,3.3
106,µ¿ÇØ,2023-02-17,4.4,1020.8,1027.8,1024.4,1025.9,6.7,,5.9
106,µ¿ÇØ,2023-02-18,6,1014.1,1024.9,1014,1019.1,0,,9.6
106,µ¿ÇØ,2023-02-19,3.9,1009.5,1020.1,1011.9,1014.4,8.8,,3.4
106,µ¿ÇØ,2023-02-20,2.2,1018.5,1029.5,1020,1023.6,9.6,,2.8
106,µ¿ÇØ,2023-02-21,3.1,1029,1035.6,1029.5,1034.2,9.4,,3
106,µ¿ÇØ,2023-02-22,3.7,1022.3,1034.5,1021.8,1027.4,9.8,,4.8
106,µ¿ÇØ,2023-02-23,4.5,1016,1022.3,1019.9,1021,9.5,,3.3
106,µ¿ÇØ,2023-02-24,5,1018,1027.5,1019.6,1023,6.5,,6.8
106,µ¿ÇØ,2023-02-25,5.9,1025.8,1033.8,1027.5,1030.9,3.6,,6.4
106,µ¿ÇØ,2023-02-26,4.3,1029.6,1036.6,1033.5,1034.8,10.3,,0
106,µ¿ÇØ,2023-02-27,3.7,1025.6,1034,1027.1,1030.6,10.5,,0
106,µ¿ÇØ,2023-02-28,3.4,1017.8,1027.2,1019.9,1022.7,8.5,,5.5
106,µ¿ÇØ,2023-03-01,5.3,1014.4,1021.3,1016.4,1019.3,1.2,,6.4
106,µ¿ÇØ,2023-03-02,3.4,1019.7,1026.6,1020.8,1024.8,9.9,,2.6
106,µ¿ÇØ,2023-03-03,3.7,1019,1026.1,1021.3,1024,10.2,,.1
106,µ¿ÇØ,2023-03-04,6.4,1023.8,1030.3,1026.1,1028.9,9.9,,3.8
106,µ¿ÇØ,2023-03-05,7.5,1021.4,1030,1023.3,1026.4,10.2,,.3
106,µ¿ÇØ,2023-03-06,4.5,1015.5,1023.8,1017.9,1020.4,10.2,,1
106,µ¿ÇØ,2023-03-07,6.1,1012.8,1020.4,1015.2,1017.6,9.8,,1.4
106,µ¿ÇØ,2023-03-08,5.5,1012,1017.9,1015.6,1016.8,5.7,,5.6
106,µ¿ÇØ,2023-03-09,10.3,1010.3,1017.9,1012.5,1015.2,5.8,,5.8
106,µ¿ÇØ,2023-03-10,11.2,1014.8,1021.9,1017.6,1019.7,8.5,,3.5
106,µ¿ÇØ,2023-03-11,11.4,1017.5,1024.4,1019.9,1022.5,3.5,,8.1
106,µ¿ÇØ,2023-03-12,7.9,1011.8,1023.8,1012.4,1016.8,.3,,8.6
106,µ¿ÇØ,2023-03-13,2.5,1014.3,1021.8,1017.6,1019.4,9.9,,4
106,µ¿ÇØ,2023-03-14,4.3,1012.3,1019.2,1014.5,1017.2,3.5,,8.3
106,µ¿ÇØ,2023-03-15,6.1,1012.1,1018.8,1014.9,1016.9,9.4,,4.4
106,µ¿ÇØ,2023-03-16,4.1,1021.3,1028.4,1018.3,1026.3,9.6,,6
106,µ¿ÇØ,2023-03-17,5.4,1019.3,1027.9,1020.1,1024.3,7.3,,6.8
106,µ¿ÇØ,2023-03-18,7.2,1013,1020.1,1016,1017.9,10.5,,3.6
106,µ¿ÇØ,2023-03-19,6,1013.2,1020.3,1016.6,1018.1,10.7,,.4
106,µ¿ÇØ,2023-03-20,6.3,1009.3,1016.8,1011.6,1014.2,10.4,,4
106,µ¿ÇØ,2023-03-21,7,1007.5,1013.6,1010.9,1012.3,10.7,,1.9
106,µ¿ÇØ,2023-03-22,11.6,1005.3,1012.7,1007.5,1010.1,10.2,,3.8
106,µ¿ÇØ,2023-03-23,12.8,1003.9,1012.1,1007,1008.7,0,,7.4
106,µ¿ÇØ,2023-03-24,8.9,1014,1022.2,1011.9,1019,0,,8.9
106,µ¿ÇØ,2023-03-25,8.5,1015.6,1023.1,1017.9,1020.6,0,,8.1
106,µ¿ÇØ,2023-03-26,8.3,1012.3,1019,1016,1017.2,0,,7
106,µ¿ÇØ,2023-03-27,7.2,1015.9,1022.6,1018.8,1020.9,10.4,,1.4
106,µ¿ÇØ,2023-03-28,6.3,1018.2,1025.2,1021.7,1023.2,10.5,,.4
106,µ¿ÇØ,2023-03-29,7.5,1016.5,1024.1,1018.9,1021.4,10.4,,.8
106,µ¿ÇØ,2023-03-30,4.5,1012,1019.8,1014.4,1016.8,11,,3
106,µ¿ÇØ,2023-03-31,8.4,1013.3,1019.9,1016.2,1018.1,10.9,,.3
106,µ¿ÇØ,2023-04-01,11.2,1013.8,1020.2,1016.9,1018.6,11,,1
106,µ¿ÇØ,2023-04-02,10.5,1018.1,1024.8,1020.1,1023.1,11.2,,.4
106,µ¿ÇØ,2023-04-03,9.6,1021,1027.6,1024,1025.9,11.1,,1.8
106,µ¿ÇØ,2023-04-04,11.4,1015.7,1025.7,1017.9,1020.6,5.6,,8.3
106,µ¿ÇØ,2023-04-05,13.9,1004.7,1019.3,1003.6,1009.6,.8,,9.5
106,µ¿ÇØ,2023-04-06,10.7,1002.7,1009.6,1005.8,1007.5,7.2,,7.5
106,µ¿ÇØ,2023-04-07,6,1005.5,1012.9,1008.5,1010.3,11,,2.1
106,µ¿ÇØ,2023-04-08,3,1010.3,1017.8,1013,1015.2,11.2,,0
106,µ¿ÇØ,2023-04-09,4.7,1011.5,1019,1013.4,1016.3,11.3,,.4
106,µ¿ÇØ,2023-04-10,5.2,1007.3,1015.3,1009.1,1012.1,11,,2.6
106,µ¿ÇØ,2023-04-11,8.5,999.8,1009.7,998.6,1004.5,8.1,,6.8
106,µ¿ÇØ,2023-04-12,3,1009.2,1015.9,1008.1,1014.1,11.1,,1.1
106,µ¿ÇØ,2023-04-13,4.1,1010.2,1017.4,1011.6,1014.9,4.9,,4.4
106,µ¿ÇØ,2023-04-14,8.8,1008.5,1016.3,1011.2,1013.3,6.2,,7.3
106,µ¿ÇØ,2023-04-15,10.5,1000.4,1011.3,1002.6,1005.3,0,,9
